order	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Erysipelotrichales	3.593028416666667	0.5691221666666667	3.4727923333333335	1.9069659166666666	10.889142666666666	1.6869463333333337	0.49276400000000004	0.565595	0.34645708333333336	1.4838229166666668	5.829130500000001	0.9416138333333334	21.503529666666665	2.836848333333333	7.413431666666667	6.643449416666667	0.18374908333333337	1.8152089166666665	4.515510833333333	0.35155700000000006	3.1725953333333337	1.5924239166666665	11.666886250000001	9.548109416666666	1.1731512499999999	5.304143333333333	1.5182229166666668	10.39964675	4.396269916666666	18.452510333333336	0.44866408333333335	0.3127090833333333	0.29706308333333337	1.5998910833333333	8.350899	10.24175075	7.712727916666667	2.00855475	3.3130919999999997	2.12393825	2.3489796666666667	2.2828621666666664	3.8346348333333338	5.7765875	1.2162650833333333	5.458086333333333	0.8850953333333335	0.9709574999999999	11.24449	1.9067733333333334
Desulfovibrionales	0.3745875889663623	0.05972462998512121	0.008283863837266972	1.5458289054540941	7.581002290996878	0.0017826688741721854	1.7909240320987834	0.0	1.6442722388555007	0.0	0.0036389274586457387	0.25414771538495207	0.08087169623216736	1.8198220093648796	0.022553281551769416	0.004480251655629139	0.020660251655629135	0.00767428476821192	0.012715374325349358	0.0016416887417218542	0.001358586647022785	0.003817089848878256	0.007810377483443711	0.01758631143332264	8.29904742241153	3.320952968068967	2.3832360982437204	3.336184152172011	0.16478990444029523	0.00683848344370861	0.4708404052936369	0.07407133965924673	0.0004451167400881058	0.005379883230737812	0.005228810397642735	0.03532429390699302	5.206963616324355	2.517212104713072	9.836681183395557	0.07046375496688742	0.0	5.60035497277329	7.244543383522479	0.6936335582971092	0.3654469372830177	1.1168541802083032	0.0	0.013075737688537505	0.0005498609271523179	0.010759170755900459
Herpesvirales	14.127909567857142	57.58500518809523	32.173151416666656	9.380228335714284	26.076082847619045	28.56074961785714	45.825785089285716	859.9482473035714	19.47364703095238	42.8326189345238	23.442735927380955	76.7513591190476	25.759082849999995	9.031324479761905	29.4722417547619	62.79640196309523	873.4172885619048	27.93470286785714	3.516144075	4.922193358333334	31.038504823809525	6.542875013095237	221.79722248333334	11.433889944047616	953.142768579762	24.88048901904762	128.38581638095238	17.640141805952382	148.32822863809523	51.98969051190477	8.975301348809523	23.115833966666667	15.808240359523813	77.19757146071429	30.96067241190476	23.531512601190474	64.60825707857144	24.99974266428572	45.970962265476196	21.301858134523812	66.58418359642857	18.876708660714286	18.10489850833333	58.71464314166667	20.57000875	873.7936334678571	11.270154484523811	36.00318536309524	97.31897002380954	161.60293977857143
Cypriniphysae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fabales	0.0	0.0	0.0	0.0	0.0	2.6487785	0.0	2.579833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobacteriales	0.009308072423398333	0.3489529999999997	0.0	0.006875537604456826	0.0037891002785515326	0.00014726462395543176	0.040659465181058486	0.00028796378830083565	5.0715877437325906e-05	0.0	0.0005686211699164346	0.004318484679665738	0.003314785515320334	0.0	0.0	0.0004215153203342619	0.0003116128133704735	0.0	0.0	0.009245239554317554	0.00028640947075208917	0.10946789136490252	0.01905025348189415	0.008804785515320334	7.712813370473538e-05	0.0	0.011565097493036209	0.0007057298050139277	0.0008037047353760445	0.03994633147632313	0.00011834540389972145	0.0	0.048274846796657375	0.23759708077994426	9.69487309470753	0.18627206406685243	0.0008535515320334262	0.00034532033426183846	0.13958493593314747	0.0	0.0	20.466311707520894	0.0005648050139275766	182.16736232590523	17.958164835654603	0.47443204178272963	8.759888579387187e-05	0.023854270194986076	0.0	0.004476033426183845
Bacteroidales	36.21431163652426	75.27234070004067	114.8858251586471	38.70104498046685	71.44321841918662	105.53749381939096	115.35726995795565	297.58287261658427	99.83403274793693	67.71893977128174	275.2054641379543	62.72136153520377	134.85995175414868	33.55705779247923	116.38759338376931	35.10780246381009	13.065041489079492	336.1029692890568	35.68039688854659	160.03334111247543	263.2581572667951	72.87430907156175	37.209466232812254	174.47790301445585	92.21028525350161	85.06402300584062	19.627433578398144	55.23210447716065	162.84147554126687	119.51907594184945	51.74130570041181	169.81557927725117	19.260110781308732	113.1176369383838	35.77244453542677	36.54988206532582	83.58427025881203	56.48440791616826	176.0214585961728	280.64948829403363	65.6959876869786	63.017287101053775	103.21602753597745	16.34526473473689	203.7062921900776	0.6748479839422815	40.919093609080235	269.1766915268715	12.177955635726441	237.52178089922364
Syntrophobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Euarchontoglires	0.05534304761904762	0.0	0.016459500000000002	0.0	0.059599571428571425	0.025459000000000002	0.003791333333333333	0.0	0.003946333333333334	0.00911047619047619	0.022230785714285713	0.0	0.028733619047619046	0.011769261904761904	0.011991119047619049	0.01294761904761905	0.011720452380952382	4.905863238095238	0.011020904761904763	0.004119285714285714	0.017070119047619046	0.0	0.04539407142857142	1.6861393095238089	0.0	0.01608504761904762	0.03953661904761905	0.028729714285714286	0.024098619047619046	0.018076690476190475	0.03854307142857143	0.4021388571428572	26.309535428571426	0.11683480952380952	0.04073314285714286	0.07955350000000001	0.045770619047619046	0.024339095238095236	0.026207095238095238	0.014942309523809524	0.1749318333333333	0.0	0.14767176190476192	0.10145633333333334	0.11971892857142857	0.01703802380952381	0.012889642857142856	0.010663809523809523	0.03109026190476191	1.4052122857142855
Ligamenvirales	0.0	0.326255	0.0	0.0	0.0	0.0	0.056251	0.0	0.0	0.0	0.0	0.0	0.028125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.249895	0.084236	0.0	0.0	0.0	0.055688	0.0	0.0	0.0	0.0	0.0	0.0	0.263113	9.813108	0.083533	0.0	0.0	0.139221	0.0	0.0	23.885249	0.0	214.928866	21.973423	0.562369	0.0	0.028125	0.0	0.0
