genus	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Triticum	0.027026372549019607	0.0	0.006048607843137255	0.0	0.0	0.03493539215686275	0.0	0.021734549019607845	0.0	0.02631135294117647	0.0	0.0	0.0	0.0	0.0	0.044077156862745104	0.0039537450980392155	0.0	0.0	0.0	0.014545019607843138	0.0	0.0	0.0	0.0	0.0	0.010555960784313725	0.0061660000000000005	0.07008301960784313	0.011994039215686274	0.0	0.0	0.0	0.0	0.0064187843137254895	0.004719117647058823	0.13504327450980394	0.0	0.0	0.0013871764705882354	0.011193803921568626	0.0	0.0	0.002599450980392157	0.0	0.0	0.027205490196078434	0.0	20.16987931372549	0.007838941176470588
Bc431virus	0.0	2.127661	11.67258	0.0	2.540191	0.0	0.0	0.0	18.255325	0.0	0.464539	0.236407	3.399529	0.236407	6.204495	0.0	9.377071	1.113474	0.0	0.0	0.0	0.236406	0.236406	1.502364	0.0	18.302603	0.0	9.360523	6.882974	14.029548	0.0	0.0	1.41726	0.0	2.001186	0.0	78.315594	3.264778	2.256502	0.450354	0.0	1.76241	0.0	11.725769	0.236407	21.68204	17.73641	0.0	0.0	1.628844
Syntrophus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megamonas	5.298799683870963	14.47913470064515	0.1518027651612903	0.010020757419354839	0.014011455483870967	0.03924905032258063	0.0036533277419354836	0.004465610322580646	8.23803627612903	0.018162314838709677	0.18529257806451593	118.8276609677419	203.86768497806452	0.009040790967741935	0.0005691045161290323	52.21931854709683	0.19373747483870962	90.96026714193563	0.8286439264516117	14.870266109677415	0.0024150296774193554	11.13375829290323	0.005455863225806452	0.011140490322580644	0.0003999574193548387	0.20353375354838724	0.0008047612903225807	3.072132581935483	2.8401987109677407	0.0051308812903225805	0.012512685161290326	0.0012832709677419356	0.010086090322580643	0.00098769935483871	0.022109070967741933	0.016310872258064515	75.5849197664516	6.308808282580646	35.65348568774195	52.58616660258063	0.0001657393548387097	5.91970441806452	0.0063788193548387105	3.053498865806454	0.00028396645161290324	12.207288323870964	0.0003364529032258065	0.008510260645161288	0.033052558709677424	0.01088321935483871
Gordonibacter	0.20619808171206225	0.07535947859922179	0.7442222509727625	0.13843515564202333	0.44155483852140076	1.832373812256809	0.02621786381322957	0.0007497198443579766	0.017551416342412453	0.000977591439688716	0.0408031439688716	0.0780735175097276	0.032051086575875486	0.10564370622568094	0.16292884143968872	0.009983513618677043	0.15357747859922177	0.11723578307392996	0.1949028180933852	0.002089708171206226	0.21674178112840467	0.031118968871595327	5.360732465953307	0.12195617120622566	1.4542599455252918	0.5084171322957199	0.8047469007782101	0.03265863424124514	1.4392419182879375	2.9295229922178985	0.004016801556420234	0.035374513618677036	0.09343909727626458	0.1803082178988327	0.5056349533073929	9.201548681906615	0.6368411206225684	0.07292133852140079	0.20475385505836577	0.6520962490272372	0.001191077821011673	0.048809879377431906	0.7078328638132297	3.102690657587549	0.23450991050583664	1.2268794708171207	0.18356438910505837	0.011159856031128405	1.0682143035019456	0.43699192217898836
Tl2011virus	0.0	20.454227	1.8814	0.0	0.970965	0.293799	10.254435	225.792261	1.470471	28.492627	6.445864	7.922244	6.349905	0.295275	1.045276	23.125488	696.408028	2.457185	0.097933	0.349409	8.452757	2.418307	133.192893	0.0	367.821368	0.692913	70.804148	2.593012	13.304133	8.674701	0.19685	3.864173	0.098425	4.116638	0.193406	1.241634	5.098921	1.409236	10.196504000000001	10.290843	31.66634	1.924706	1.285924	5.880492	0.739665	440.655513	2.749999	10.1501	57.658964	0.186516
Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0725955	0.0	3.6990915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1197605	0.0	0.0	0.0359345	0.0	0.108893	0.0	17.2999215	0.0	0.0	0.0	0.0	0.0	0.0	0.05988	0.05988	0.0	0.0	0.8656385	0.2102495	0.1197605	10.1944975	0.142287	0.0362975	0.130978	0.0	0.0	0.208167
Treponema	0.330974	18.553092	19.253979	30.766371	38.856632	15.57876	1.059292	0.146903	3.787607	2.853982	0.176991	9.586723	95.553983	4.572567	7.930085	0.166372	14.743361	11.465494	4.065487	3.111504	0.0	0.172566	19.348674	12.490267	0.707964	0.353982	47.76636	101.908827	1.592919	1.384955	4.801766	0.0	1.41593	1.017699	69.868993	4.180529	1.379646	6.514161	39.20885	0.502654	0.176991	21.677874	35.127427	16.538053	43.737181	4.892923	10.180533	0.705309	0.0	3.576107
Haemophilus	0.03801697872340426	0.05291181914893617	2.1335125957446808	0.0	0.07175703191489362	1.5858964042553192	10.21811325531915	0.00037119148936170214	2.8115859787234045	0.033986159574468086	1.070220260638298	0.2680063670212766	0.8751705106382979	0.013880989361702128	0.004029659574468086	0.027312127659574467	0.004294606382978724	0.021610223404255318	0.006343478723404255	0.389105	0.08784493085106383	0.8366889255319149	0.030488904255319152	0.8714146861702128	0.0	1.8249328031914893	1.921677329787234	0.4001678510638298	0.015119797872340426	2.2038884893617023	2.347748712765957	0.2124973776595745	0.02613891489361702	2.1234358936170215	0.00508572340425532	4.485244398936171	0.5441175053191489	0.03292880851063829	0.048453755319148945	0.01708481914893617	0.006219670212765957	0.2962191595744681	0.1827126063829787	0.17962343085106386	0.961590765957447	0.006120393617021276	0.760091813829787	0.015027521276595745	0.7843282872340426	0.07128103191489361
Streptococcus	13.50662614600699	5.254914663805164	2.371957666462336	3.674149377108586	5.916476118599025	13.971852633875132	12.111180999812447	30.5947516989935	8.787911136779572	60.07600975663162	14.800586434372956	5.613088705664386	10.370687036975701	1.9612700454668937	8.254186471656194	8.56136484000794	5.97727922385304	13.132319621335904	1.2117916189935434	0.8278046065231699	35.00860623208855	5.193589718399986	33.37572372617505	1.181070845137158	10.053652060287078	2.2018177228238547	43.091325820586206	5.664213860184945	25.136325666425996	56.520347150601744	2.201439752495762	2.5315839518612346	0.39487709954502015	197.06160883518194	13.805338178087226	4.844880835069325	16.374777993206084	0.4743062289900943	7.111422649532484	2.0661790433307403	0.9880459706302493	24.830420150025425	16.46288080414396	7.956481121435986	2.155350587893591	4.550828789252278	5.260273283086248	8.159327128168902	161.62881884422353	5.518505072476777
Cafeteriavirus	0.2107614	0.9244188	0.8392158000000001	0.4352088	5.3015762	0.0805546	0.007320599999999999	2.1008784	2.158723	8.1877026	0.6574664	0.1205984	0.2933328	0.014275199999999998	0.0444006	0.6657672	0.09779399999999999	0.6718116000000001	0.0	3.608524	1.042986	0.0260218	0.2348912	0.040804799999999995	0.6391292	0.0619394	0.30104980000000003	0.5890846	0.17869980000000002	0.093265	0.4647898	0.5589312	0.0049334	1.9330880000000001	0.588525	3.0805692000000002	0.535339	0.1762704	1.5258068000000002	1.7339677999999998	0.0700586	0.0719804	0.1259792	0.1464862	0.0	0.2975792	0.0	0.14464139999999998	1.2388178	2.1922661999999997
Porphyromonas	0.002650984375	0.00753988671875	0.0013530781250000001	0.000747609375	0.0016775390625	0.6823968074048913	0.0	0.0005611171875	0.0777474375	0.00021240625	0.0068111757812500005	0.5651663478260869	0.000220359375	0.00200691796875	0.06266017391304347	0.0	0.0	0.0	0.0	0.4855874184782608	0.0	0.0	0.025491216202445648	0.00243532421875	0.013570130434782607	0.18087622112771742	0.0	0.24363902734375	0.014251478260869564	0.03400086277173913	0.0	0.004993875	0.04009404347826087	0.0	0.0022943172554347824	0.06261438434103261	2.701122640455163	0.17263140183423914	0.00314065625	0.0	0.00064070703125	0.01230579296875	0.0	3.4810655275135893	0.771236347826087	0.027644425781250002	0.018737859375	0.0167027292798913	0.14386911107336955	0.590420871603261
Coprococcus	0.8811312056833986	5.682214710836663	6.072198571761591	0.2062414774143076	1.661280960959714	0.8831517221647305	20.565582653743615	0.3296794571820009	32.858324351614286	37.881909665824736	1.159365663757753	30.102757283402134	41.29239676900235	5.734285311992996	74.76914818975199	0.7586827232889211	7.81188711542382	0.6701305360165716	0.6756460874383721	0.6903733025905388	0.5703375640489582	0.19105170721757259	2.3554293783866966	21.9014570458315	0.763829774911545	1.8595246438944835	7.057146867053552	1.259267794026951	6.284115717731419	6.4723197720633285	6.58108018456873	0.7820055916651736	0.5536451074583766	38.61382559754356	6.238184731413927	1.859906798327243	11.026320023462823	12.36749127060471	1.4276281111484757	1.099831839025589	0.13570095507801863	0.7772959823072406	3.774401331342232	4.700225534205739	2.3289350101126076	4.387825051158816	1.2598666214536882	5.58620218405563	93.26131578758319	3.615345585973654
Phoenicibacter	0.0	0.0	0.13249694444444446	0.13030277777777777	0.015325666666666666	0.11881833333333332	0.05854405555555556	0.0	0.043908	0.0	0.0	0.013861833333333332	0.6354584999999999	0.1569191666666667	0.08265249999999999	0.0	0.09895988888888889	0.08848627777777777	0.015322944444444443	0.026463666666666667	1.1996777777777778	0.0	0.05884822222222222	0.0	0.04319761111111111	0.009689944444444444	0.0	0.8949867222222223	0.15524905555555557	0.056507611111111106	0.0	0.10681988888888888	0.13785444444444445	0.3568649444444445	0.014942555555555554	0.1476386111111111	0.0	1.9720722777777777	3.9767590000000004	0.028942444444444444	0.0	0.029566666666666668	0.0	0.7957087222222222	0.3594689444444444	0.03578761111111111	0.045977000000000004	0.0	0.015325666666666666	3.1962757222222224
Influenzavirus A	0.196576	0.0	0.0	0.0	0.133726	0.0	0.0	0.0	0.0	0.0	0.05349	0.0	0.0	0.0	0.0	0.0	0.047071	15.508162	0.0	0.0	0.0	0.0	0.283499	4.150575	0.05349	0.087457	0.0	0.080235	0.037978	0.133191	0.0	0.328965	62.070334	0.136133	0.094945	0.350896	0.241776	0.0	0.0	0.042257	0.251672	0.0	0.494517	0.199251	0.125434	0.0	0.0	0.0	0.051083	1.890612
Salmonella	0.0	0.0239054	0.0	0.0	0.0	0.0	1.9636264	0.9386903999999999	0.19318960000000002	0.0	1.5094158	0.0	0.0	0.0	0.0	3.836422	0.0	0.0672268	0.0265252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1277276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1952942	0.0	0.0	0.0	0.0	0.0	0.0	0.0402886	0.2067094	0.0	0.0	0.1820956	0.02626	0.0
Rubivirus	0.0	0.731141	0.580271	0.0	1.281429	0.0	0.0	0.0	0.180851	0.0	0.193424	0.381044	0.0	0.0	0.0	0.0	0.0	2.421664	0.0	1.717602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.190522	0.0	0.0	0.0	0.445841	0.38588	0.0	0.0	0.0	2.289168	0.0	0.0	0.0	0.0	1.135397	0.484526	0.18472	0.0	0.0	0.0	2.280465
Blautia	7.309345416584028	1.5862531050929578	3.8814586487427274	1.9499359219633736	5.959313898101127	24.34044544725058	6.3118250586089815	4.165207855122869	9.09777315620542	23.33737917005498	3.652137773122874	19.936997619924604	10.251982533256156	1.3689887149341775	24.356782522970242	2.747062395293282	5.636729608290345	6.823186278308802	1.216961496966707	0.957964135432627	7.539381339992464	1.5785737423815946	15.300137723902708	3.15021558579288	10.642207827278096	1.923443906870089	4.0272522530483075	4.593239090515488	82.19573191236556	7.748151709332451	1.2626326211076853	3.9803099236061064	1.332891969175491	8.213427426048515	6.092204426119922	18.112787703055314	14.252497699325666	1.7710823524347932	4.066288814562431	47.9001691118688	0.9459284349709356	1.5020946371520876	0.8061705754204309	5.0045670818727865	1.8390539595151072	46.81090679801035	12.074053029979902	2.3876406151404086	67.08322087746026	7.534075565789014
Kayvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agrican357virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.475723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.279004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter	0.48814433333333335	0.0	0.16505433333333333	0.0	8.016038666666667	0.15415533333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17514933333333335	0.03389266666666667	0.0	0.0	0.09727433333333334	0.0	0.0	0.0	0.0	0.057520999999999996	7.631229333333334	0.0	1.5209683333333335	0.03389266666666667	0.36342566666666665	0.115595	0.032537	0.056945666666666665	0.0	0.0	0.0	0.0	0.0	1.1418303333333333	0.0	0.0	0.5571573333333334	0.0	0.0	0.04889266666666667	1.8766996666666664	0.0	4.530524	0.0	0.0	0.134739	0.0
E125virus	0.0	0.0	0.1321313	0.0	0.0015597	0.1712083	0.0	0.0	0.20486970000000002	0.0	0.025629999999999997	8.7490135	0.0	3.2134731000000003	0.4924208	0.0577372	0.09889529999999999	0.0085434	0.0	0.081733	4.8095275	0.0	0.0	0.0091041	0.7821499999999999	0.26223359999999996	0.0357143	0.3854654	0.3966627	0.9321818000000001	0.0596939	0.1873557	0.7540992999999999	1.1168922000000001	10.6227734	0.010045700000000001	0.40881159999999994	10.9817373	1.3400928	0.0	0.0094431	0.4465809	0.0	0.7155861	0.0	0.0096852	0.0096852	0.0	0.0	0.0
Enterococcus	5.352506262256809	0.010400401556420236	0.5087549585325181	4.220995493162868	0.04341878365758755	0.019350575097276265	0.025802182101167317	0.5758597961089486	0.11269198521400776	7.443158721511951	0.08261295408560311	0.09269100644802668	0.012027912840466929	0.006293764980544747	0.05454978599221789	1.4556531942931257	0.3454298598110061	0.003675367315175098	0.013042461478599221	0.002641135408560311	0.5228144754863813	0.030478461256253475	19.13109706614786	0.004388524513618677	11.661720759533079	0.13980980778210114	4.970535592996109	0.4847500591439689	0.06208967081712062	0.0282232046692607	0.10580946170094498	0.014744227237354086	0.0028961128404669267	0.07326127226236799	0.14504270461367424	0.1813291673151751	0.01352817120622568	0.49673627826570316	2.0806385891050585	0.13502602412451362	0.0581702140077821	0.6107444994997222	0.010207032684824906	0.0930256725958866	0.031400803112840464	0.95529534274597	0.025648293385214006	0.23789311284046694	0.16052026926070037	0.0721983813229572
Orthobunyavirus	0.0	1.402067	0.0	0.0	0.014265	0.0	4.606419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028531	0.539515	0.0	0.0	0.0	0.383239	1.655851	0.237233	0.0	0.25157	0.984238	1.447432	0.12475	0.0	1.507917	0.0	0.027318	0.01291	0.0	27.178184	0.014265	0.751641	0.0	0.0	0.0	0.0	0.042725	1.347076	0.042796	0.0	0.0	0.866762	0.0	0.0
Alphavirus	0.0	4.118315	0.0	20.893752	0.0	0.0	0.0	0.046143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.429721	1.583768	0.0	0.0	0.041647	0.0	0.043303	0.0	0.0	0.0	0.232608	0.49645	0.0	0.0	0.0	0.0	0.0	0.0	0.094652	0.761003	0.0	0.141268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kp36virus	0.005702	0.5518228333333333	0.0	0.0	0.0	0.0	0.5815946666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005135	0.044483499999999995	0.0	0.0	0.0	0.5497383333333333	0.0	0.0	0.041975	0.0	0.0	0.11449	2368.752644583333	0.0	0.5068364166666667	0.0	0.007083	0.2767509166666667	0.0	0.0	0.005702	0.0054725	12.480476416666665	0.4347576666666667	2.20915	0.0	0.0435615	0.0	0.642924
Brachyspira	0.0	24.688129	42.37911	0.286123	9.125901	0.0	0.572245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.490705	0.0	0.0	0.0	13.95565	0.0	0.0	0.286123	0.0	3.422032	6.128753	0.0	0.286123	0.0	0.0	0.0	0.0	0.286123	4.529327	0.0	0.0	0.0	0.0	0.0	0.286123	0.0	2.560801
Metapneumovirus	0.625	0.3125	0.0	0.582813	0.3125	0.0	3.059374	0.0	0.0	0.595313	13.470313	0.0	0.623437	0.0	1.873438	0.0	0.3125	0.259375	0.0	3.014065	0.0	0.0	0.625001	1.539063	0.0	0.625001	0.25	0.3125	1.851562	7.173438	0.303125	0.0	0.3125	0.0	1.835938	4.048441	0.620314	0.0	0.0	0.0	0.0	0.0	0.0	1.501564	0.0	1.871873	0.0	0.0	2.356252	0.0
Molluscipoxvirus	0.0	0.222159	2.952271	0.0	4.174999	0.0	0.13125	0.0	0.0	0.0	0.0	1.010227	0.0	0.0	3.708523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.948863	0.0	0.0	2.341477	0.0	0.111364	0.180114	0.113636	0.093182	0.0	0.213069	27.130683	0.0	0.0	2.164205	0.0	0.0	22.638638	0.0	0.0	0.0	0.0	6.422729
Cyprinivirus	0.0	0.0	0.0	0.0	0.0	0.0	7.806414	0.0	0.0	0.0	2.210258	0.0	0.0	0.0	0.0	2.046155	0.0	0.497437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26923	0.116667	0.251282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glycine	0.0	0.0	0.0	0.0	0.0	2.6487785	0.0	2.579833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Msw3virus	0.0	10.422069	0.1660535	0.0	0.419802	0.0	0.0	0.0	0.0	0.0	0.0	0.056577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.475856	0.0	0.0282885	0.0	0.0	0.0	0.0848655	1.3064085	0.0	0.0	16.3862855	0.0	0.0	0.1107495	0.0	0.3525025	0.52645	0.0	0.0	0.0	0.0	0.0
Tg1virus	0.0	0.0	42.810867	0.0	0.165906	0.0	0.082953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.911239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.089175	0.0	0.0	22.83824	0.0	0.0	0.0	73.749483	0.082953	0.0	0.0	0.165906	0.0	0.0	47.014936	0.077146	0.0	28.20821	0.0	0.0	0.0	0.0	2.289091
Phikzvirus	11.098189492307691	6.509827061538461	1.019478876923077	11.935494107692307	1.487723153846154	6.081562584615385	1.970682723076923	39.16376292307692	1.5488703538461537	8.773674953846154	1.8784256923076923	4.119603507692307	2.438255876923077	3.6201576307692305	1.7699490153846156	7.890646123076923	133.81121843076923	0.5322066923076924	1.5165630923076925	0.5316181692307692	7.1866202	0.8742286615384616	36.652949430769226	0.7730254615384615	80.7329728	3.3117443538461537	11.557341476923078	1.725746030769231	13.194362292307693	11.718532738461539	0.37273593846153846	1.002283076923077	0.12689069230769232	17.0480632	2.9770372923076924	1.167302046153846	10.053026861538463	6.097491338461539	6.072300861538461	1.253668153846154	10.646845384615386	0.5791147692307692	1.5958206615384614	6.209529261538462	1.7731164307692304	61.98797132307692	1.8025641692307695	1.8761890461538457	10.418384753846155	12.444267815384613
Phaeovirus	0.140449	0.0	0.0	0.138343	0.0	0.0	0.421349	27.528079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138343	0.0	0.0	0.0	0.0	0.394663	0.0	0.697331	0.0	0.140449	0.140449	0.0	0.140449	0.0	0.689607	0.0	0.280899	0.0	0.0	0.0	0.0	0.0	0.280899	0.0	0.0	1.931882	0.0	0.103933	0.0
Kp34virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0110965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010858	0.0	0.0	0.0	0.0	0.0	0.0	279.9359195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122418	0.0	0.0	0.0	0.0	0.0550315
Mageeibacillus	0.0	3.8158905	5.044042500000001	1.7678165	0.1654675	17.372403	1.1054095	0.0	27.9972305	0.0	0.0	32.027059	13.313459	0.0211595	15.298204	0.0	4.3675425	0.6775315	4.7262365	0.0211595	0.0	0.0	0.0	1.604716	0.5547845	26.033555500000002	10.8918195	0.4147015	0.1386965	19.7378725	2.4708735	0.0	0.9625515	10.549931	6.191401	5.483391	0.1386965	21.848135	6.021181	0.0	0.0	19.5790645	0.0	8.687378	3.755201	0.550624	0.1870505	0.2711515	0.1373095	1.707353
Cp220virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009722	0.0	0.0	0.0	34.595321	0.0	0.0	0.0	0.0	0.0	0.009722	0.019444	0.0	0.0	0.0	0.0	0.0	1.385039	0.0	0.0	0.0	0.0	0.0	0.009673	0.0	0.0	0.0	0.0	0.0	0.00943	0.0	0.0
P2virus	0.22134564970588236	28.490769330112048	0.3997587089589169	0.046719625	1.1251230882492997	0.33923611404761905	21.767901289416432	186.89929738116246	1.417052665	2.436660860522876	0.948225323487395	6.0676763559243705	3.309452820742297	0.16930097352941176	0.3605239888608777	46.307127053608774	663.3508244952521	1.5038276348039217	0.027789242352941175	0.1073634127544351	2.9021961261904763	1.3656053564285715	303.8943037513866	0.08328432571895425	194.15839833236691	0.8325013571661998	81.16881641331933	0.7683972012885154	16.72761091882353	2.766645832931839	0.09156636735294119	1.6238984436414563	0.12826700156862744	14.092192471372549	0.32290662252100844	1.1032624050140056	5.8109060746638646	0.3139072157142857	2.3660080965452845	3.1731536156302522	16.586797040616247	0.45032400763772185	0.3654273752941176	0.9006322194537815	1.5296607650840337	457.6269443558404	2.075798826036414	6.999269170028011	82.98997484070495	56.146022810014
Phietavirus	0.0	27.043515	0.0	0.0	0.003804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007282	0.0	0.0	0.0	0.0	0.011183	0.0	0.0	0.0	0.0	0.003632	0.0
Desulfovibrio	0.3745875889663623	0.05972462998512121	0.008283863837266972	1.5458289054540941	7.581002290996878	0.0017826688741721854	1.7909240320987834	0.0	1.6442722388555007	0.0	0.0036389274586457387	0.25414771538495207	0.08087169623216736	1.8198220093648796	0.022553281551769416	0.004480251655629139	0.020660251655629135	0.00767428476821192	0.012715374325349358	0.0016416887417218542	0.001358586647022785	0.003817089848878256	0.007810377483443711	0.01758631143332264	8.29904742241153	3.320952968068967	2.3832360982437204	3.336184152172011	0.16478990444029523	0.00683848344370861	0.4708404052936369	0.07407133965924673	0.0004451167400881058	0.005379883230737812	0.005228810397642735	0.03532429390699302	5.206963616324355	2.517212104713072	9.836681183395557	0.07046375496688742	0.0	5.60035497277329	7.244543383522479	0.6936335582971092	0.3654469372830177	1.1168541802083032	0.0	0.013075737688537505	0.0005498609271523179	0.010759170755900459
Orthopoxvirus	0.03198975	7.390816750000001	1.079566	0.0	0.385799	0.165302	4.4426595	119.83231025	0.53487025	11.5103665	1.2459775	2.422564	2.8435915000000005	0.17319075	0.33523725000000004	9.64422225	315.7672195	0.743407	0.02271675	0.0	4.30619025	0.7547595	65.769947	0.0	166.32973049999998	0.381916	32.550805499999996	1.1542265	5.196874	23.72629925	0.437214	1.56856375	0.0	1.7626684999999997	0.03151	0.6345735	2.42282	0.36258625	3.0299505	32.992394	13.69978075	0.5193289999999999	1.30540125	2.1685605	0.28661899999999996	170.6235335	1.36289325	3.77707325	24.55877775	20.45635575
Prasinovirus	0.0	0.0	11.653603666666667	0.0	0.0	0.0	1.3094423333333334	0.014048666666666668	0.0	0.0	0.0	0.52774	0.0	0.0	7.757413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011349333333333335	1.926328	0.0	0.0	0.009136333333333333	108.804927	0.010716666666666666	0.02111	0.32185233333333335	0.0	0.011349333333333335	0.0	1.207638	0.045227666666666666	0.0	0.0	0.09826800000000001	0.0	0.0	12.589535666666668	0.0	0.0	0.21149700000000002	0.0	0.0	0.120098	0.011349333333333335	1.7379090000000001
Cloacibacillus	0.0011399566326530611	0.006856326530612245	0.4098194566326532	0.004506649234693878	0.06241975637755103	0.008739016581632652	0.0074183750000000005	0.00017132397959183674	0.00016331760204081632	0.43314780994897994	0.0011211747448979592	0.024967469387755088	0.1493837742346939	0.004074165816326531	0.00609998086734694	0.0	0.04148895535714286	0.017321900510204078	0.04782220790816327	0.00032509183673469386	0.004536244897959183	0.052845312499999963	0.0018465752551020409	0.009624831632653062	1.825965316326533	0.1458780663265306	0.0030410012755102043	0.5507416760204081	0.02544985331632653	0.018328186224489798	0.018130022959183676	0.011652610969387757	0.0006274719387755102	0.0023619323979591836	0.14711190561224494	0.0005862308673469388	0.045425471938775525	0.11792129846938781	1.9117214987244904	0.17632547704081636	0.00029335076530612246	0.09228887627551022	0.46959490561224493	0.007121095663265306	1.7831031237244912	0.19562476020408182	0.0	0.00218505612244898	0.0007696836734693877	2.8411550063775515
Iridovirus	0.0	0.3424555	1.0800939999999999	0.0	0.541913	2.5428555	1.607496	0.0	0.0493095	0.0	0.0	0.995966	0.147929	0.585306	1.045504	0.0	0.0	0.0493095	0.337525	0.0	0.0	0.0	2.243541	0.0493095	0.0	0.581115	0.0	0.1957595	14.0470915	0.0	0.516796	0.0	0.0	0.125969	0.0465975	0.0	0.44677649999999997	0.098373	0.0	0.0465975	0.0	0.5554165	0.8683425	0.049063	0.91642	0.4903845	0.0	0.0	0.0964005	0.097633
Pseudomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.029371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.587372	0.0	0.0	0.0	0.48605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
