species	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Salmonella phage SPN9CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.323102	0.0	0.0	0.0	0.0	0.0	0.0	1.924071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.323102	0.0	0.0	0.0	0.323102	0.0	0.0	0.0	0.323102	0.0	0.0
Enterobacteria phage VT2phi_272	0.0014995	6.019651333333333	0.5120649999999999	0.027616666666666664	0.8304146666666666	0.11332683333333333	2.7278685	93.04359833333332	0.36008	7.6407085	1.5935621666666668	1.3608023333333332	1.7390428333333334	0.16605916666666667	0.15006966666666666	5.100039333333334	212.46264116666666	0.594318	0.028587833333333337	0.041474166666666666	2.09867	0.6989351666666667	52.40937266666668	0.0413125	89.93540783333333	0.20936433333333335	25.938404000000002	0.8715013333333334	3.716887833333334	1.6295770000000003	0.14803966666666668	0.6298235	0.0	1.4330720000000001	0.18125	0.9535473333333334	2.0526568333333333	0.3041085	2.4625646666666667	1.7278986666666665	6.671331166666666	0.405281	0.820259	1.4743108333333332	0.08553733333333334	80.05188583333334	0.8861180000000001	4.190867	12.592395999999999	11.913529166666665
Klebsiella phage 48ST307	0.00041310714285714285	0.085117	0.0011124642857142856	0.0	0.007237285714285714	0.036364214285714284	0.011604321428571429	10.743686607142857	0.018030607142857143	0.11436382142857142	0.01587257142857143	0.06715975	0.0	0.0	0.00271075	0.0017310357142857143	0.03604296428571429	0.24097007142857144	0.014460964285714287	0.0006621785714285714	0.3022664285714286	0.0	0.16714660714285712	0.028366785714285716	2.8041280714285715	8.693545214285715	0.16636735714285714	0.030694357142857138	0.0	0.1608804642857143	0.0	0.0	0.0119455	50.66099917857142	0.0	0.005421535714285714	4.117094821428571	0.05247357142857142	0.00447	0.023471607142857145	0.7513776785714287	0.36495735714285715	0.07151339285714285	0.0	0.01731207142857143	0.01682217857142857	0.0018739642857142857	0.07468289285714287	0.035476964285714285	0.007418785714285714
Wolbachia phage sr1WOdamA	0.0	0.0	0.038154	0.031181	0.062598	1.101537	0.03079	45.212242	0.0	3.245299	0.0	0.0	0.015669	0.10937	0.061814	27.324742	0.0	0.139141	0.0	0.141021	0.027029	0.0	4.771076	0.047007	20.827569	0.0	0.02413	0.0	0.0	0.0	0.015591	15.040429	0.0	2.00149	0.015669	0.0	0.850987	0.0	0.0	0.015669	0.115481	0.030398	0.203307	0.0	0.0	0.031338	0.27507	0.0	137.434178	0.046537
Lactobacillus fermentum	1.60683625	0.0401195	0.0	0.0	0.0	0.0	0.0	0.02100925	0.30017099999999997	0.0	0.018324125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03320175	0.0	0.0	3.9591885	0.0	0.0171585	0.0	2.62575425	0.0171585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.110127	0.0	0.014927875	0.0	0.0	0.581744125	0.0	0.02045825	0.0	0.0	0.0	0.0	0.0
Prochlorococcus phage P-SSM2	0.0	0.754814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.513479	0.513479	0.256739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252888	0.0	0.0	0.0	0.0	6.915276	0.0	0.754814	0.0	0.0	0.0	0.256739	0.0	0.650834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.256739	0.0	0.0	0.0	0.0
Salmonella virus SPN3US	0.0	0.114336	2.70468	0.268339	0.216276	0.0	0.204463	0.0	0.029167	0.076856	0.0	0.058043	0.058043	0.0	0.735745	0.0	0.151816	0.078022	0.13344	0.0	0.0	0.596471	0.178503	0.161441	1.822081	0.533323	0.123086	0.200379	0.027855	10.859123	0.0	0.366341	0.0	0.029167	2.200525	0.0	0.107044	0.0	2.117694	0.483886	0.029167	0.0	3.167855	0.084293	1.654659	0.0	0.0	0.029167	0.0	4.070729
Staphylococcus phage 812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium phage phiCD211	0.0	0.0	0.918791	0.0	0.0	0.0	1.548595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.841037	0.518359	0.0	0.0	0.0	0.411663	4.637148	0.0	0.0	0.0	0.0	0.0	3.526131	0.0	0.0	0.0	0.0	0.171922	7.876033	0.0	0.0	0.0	0.0	0.345572	0.0	0.0	1.457021	0.0	0.0	0.0	25.892008	0.0	0.0	0.0
Bacteroides vulgatus	8.192275179598948	4.257617584132523	21.30076001220572	7.193893364428946	3.806985216216213	16.777262351351357	11.307809401046224	1.414872077593723	5.0684814158674865	15.68390914036614	108.72768509328681	12.548975133391451	41.89425610200518	4.002584967741938	13.090501727114209	22.210003681778563	3.2116812510898014	27.500128497820416	8.002816154315612	71.3508905754141	41.54467355972104	15.390673105492597	9.423320664341764	59.74136242284219	45.243192829991266	7.698646283347868	0.17028234176111592	3.5939716870095895	110.1044163931995	15.907858136878808	11.14790882911944	57.462480676547536	4.620119901482133	9.589825151700094	3.3776268169136916	15.942075424585845	13.443328292938094	10.724938705318218	6.993267177855275	145.90074886399316	18.0997605422842	11.789862077593744	5.308156787271142	1.8135842476024402	84.31339730427194	0.11301607061900606	32.94425951525714	52.280678056669544	3.086588134263301	19.851625455972115
Pseudomonas phage ZC08	0.0	0.0	0.0	0.0	0.0592065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0616865	0.0	30.8993785	36.599424	0.0	0.0	0.112213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dickeya phage phiDP23.1	2.6224486379310346	9.15759627586207	11.810659482758624	3.1783288965517245	10.351213999999997	9.418820793103448	8.90229070689655	61.07246713793103	4.182175706896552	9.908610448275864	6.796117017241379	11.704521362068961	5.871284275862068	3.491966568965517	10.39718227586207	10.158269620689657	145.35327612068969	5.660645793103448	1.412118137931034	2.702377120689656	7.13862298275862	2.0603311896551717	46.37402774137931	5.513497258620689	84.70481381034482	7.488144568965517	21.404887465517238	8.549066155172415	12.729910275862066	8.073110275862067	2.5021008965517244	1.6162432413793102	1.8326431206896552	23.522510086206896	25.136697500000004	9.075439965517239	16.105949137931034	8.877267758620691	7.318932758620689	5.476757224137931	11.76054262068965	7.204466327586207	4.735552775862069	9.63000177586207	5.993370793103449	100.90192803448275	4.847327637931035	3.267843413793103	16.886440655172414	14.823137862068965
Enterobacterial phage mEp390	0.007194999999999999	3.0563468181818183	0.19450436363636364	0.0	0.6490717272727273	0.10862890909090908	0.6759928181818182	22.879509454545456	0.08432336363636363	1.8355842727272729	0.27827654545454544	0.5494645454545455	0.36377790909090907	0.03891254545454546	0.07486127272727273	3.1705157272727273	57.847382181818176	0.7279727272727272	0.001594090909090909	0.01023918181818182	1.687992727272727	0.151887	10.670203181818183	0.06320263636363636	30.218196272727276	1.6673832727272726	5.2190745454545455	0.16836981818181818	0.7674568181818181	0.6749248181818182	0.01428209090909091	0.28931172727272725	0.05727845454545455	10.018840272727273	0.007087090909090909	0.10572845454545453	2.0046938181818184	0.17013936363636367	0.46904254545454543	0.5478729999999999	11.65249190909091	0.32415599999999994	0.18339763636363637	0.4018170909090909	0.05421218181818182	28.53819709090909	0.25317700000000004	0.7965170909090911	4.409512727272728	2.9333517272727274
Bacillus virus G	0.28434115000000004	0.6529917999999999	1.0144967999999999	0.2463146	4.1706790499999995	0.35629835	6.5542145000000005	0.0	3.0106088	0.26485365	5.6624148000000005	9.462058449999999	4.8808137	4.620146849999999	1.0536541499999998	0.08711044999999999	0.15246135	0.6374351	0.42560305	3.1595291000000003	3.7394092	0.34793085	0.59386505	4.76243405	0.11584710000000001	3.2474110000000005	0.07659425	0.7141946499999999	0.47086514999999995	4.1882877	1.06185685	0.31510954999999996	0.27584705	3.47440555	0.67219715	0.07353675	0.0672134	2.75381965	5.272040250000001	1.09512455	0.8649363000000001	2.70337755	2.43905785	2.10670295	1.1456757000000002	0.017023	0.5490886500000001	0.007177749999999999	0.04786355	1.5806846499999998
Pseudomonas phage PPpW-3	9.740518285714286	0.36143342857142857	0.926096	0.25593185714285716	0.9422632857142857	5.569164	2.5317107142857145	2.6467508571428575	1.045332	4.345799857142857	0.03648042857142857	2.465389714285714	0.2293237142857143	0.5823462857142857	1.1151987142857143	1.186723142857143	1.1353570000000002	0.1647862857142857	0.05422514285714286	0.038533285714285714	3.4851794285714286	1.2439405714285716	1.5575134285714287	0.1790417142857143	6.133595285714286	0.14776757142857141	5.925036571428572	0.35762485714285713	5.062026428571428	3.382326857142857	0.14702400000000002	0.7264825714285715	0.031615	22.59593185714286	4.238548142857143	6.896478285714286	2.7331681428571426	0.49656457142857136	1.328445857142857	1.1782095714285714	0.03648385714285714	0.3032977142857143	10.614290142857143	9.954786857142855	0.17245157142857145	1.658321857142857	5.620422	0.06472599999999999	32.376455428571425	0.14885914285714286
Bacteroides ovatus	2.3363748878600825	4.680633482510286	3.485480073045268	0.25954335185185157	0.4427991985596707	10.279315023662546	10.105184977366237	0.05758655041152262	5.131848695473252	2.7655219166666676	0.24299672839506173	0.8299385606995889	8.31745822530865	2.2145507417695476	1.693852466049384	1.9790217510288062	0.23825813683127606	14.601047294238676	1.4295250144032936	9.418781252057604	65.64977133127569	15.75165422119342	4.446122317901233	5.1468097767489605	1.5738144537037047	14.306053004115208	1.8508320895061745	0.6060081460905348	0.9730432345679019	3.3794927788065876	0.27438443724279854	8.092485320987647	0.1640893837448559	0.5924527705761315	4.475587245884779	2.365499287037037	4.357502740740745	1.4864326779835388	4.084137045267494	9.760803345679008	2.62473178909465	0.7543305915637859	5.6762363827160485	0.7844256100823048	15.614156730452684	0.027124238683127577	0.06670756893004118	0.12683353189300417	0.34165434259259275	0.7249165792181073
Stenotrophomonas phage IME-SM1	12.197338833333333	0.4346558333333333	0.9488815	1.0368275	3.418955	3.7122041666666665	0.41856033333333337	0.017938333333333334	0.2097265	0.005239333333333333	0.003944666666666667	0.0124485	0.2769661666666667	0.2649703333333333	25.795380500000004	0.5348514999999999	1.5593543333333333	0.07432233333333334	0.4552553333333333	1.5069428333333335	0.25703133333333333	0.12259350000000001	1.3505516666666668	0.40099250000000003	5.117985166666667	0.0	0.35002383333333337	0.15603550000000002	0.08681299999999999	0.046955833333333336	0.08952216666666667	0.10361283333333333	0.030341000000000003	1.5616886666666667	1.2117734999999998	13.407442166666664	1.4283738333333333	19.378457833333336	2.3024436666666666	0.3154746666666666	0.0	0.48361566666666667	13.569956500000002	3.7102753333333336	0.8356386666666666	1.9214753333333334	0.42745550000000004	0.034111666666666665	0.32778	0.07385083333333334
Erwinia phage vB_EamM_Kwan	31.102879	0.514882	2.775457	0.0	6.064747	21.297649	1.617234	0.0	0.0	0.0	0.0	0.104439	0.0	1.236554	0.208355	2.036032	4.331069	0.0	0.0	0.0	0.0	0.793734	0.0	0.080418	27.6987	0.365013	3.30183	2.53577	0.90026	5.770756	0.208877	2.00313	0.0	0.593734	9.862141	17.563442	2.230287	0.100783	5.505483	5.590081	0.0	0.0	70.969196	14.16867	0.0	6.439164	31.13264	0.104439	4.287206	0.0
Phage 21	0.0032805151515151515	2.2972519696969695	0.2682466060606061	0.004238575757575758	0.1829098181818182	0.028686303030303027	2.4922617575757577	25.78808221212121	0.19589927272727273	1.7792869999999998	0.34977221212121207	1.0040291818181817	1.1387026969696972	0.1123608787878788	0.014725212121212122	1.035168090909091	27.309994333333336	0.4902209090909091	0.0060188484848484845	0.014267969696969697	0.9346701515151515	0.3668382424242424	4.355457060606061	0.024400454545454545	8.383520363636364	0.684328303030303	2.2703653030303026	0.1275449090909091	2.790984484848485	0.5189102424242424	0.03409984848484848	0.39607045454545453	0.013024696969696969	6.485045484848484	0.05884769696969697	0.10339724242424242	1.8581727878787877	0.15214263636363637	0.5076145757575758	1.4030193030303029	2.581556212121212	0.14159733333333335	0.10311506060606061	0.24423590909090903	0.1797072424242424	110.08947663636364	0.18294390909090907	1.3402767575757573	17.578188878787884	6.898349272727273
Paramecium bursaria Chlorella virus KS1B	10.188637	0.410626	0.398484	0.010093	0.25114	4.74881	2.928123	0.010246	3.476512	0.019673	0.014909	3.06901	29.322068	1.19755	0.41621	4.236896	2.684615	5.860956	0.503765	1.496953	13.350124	0.982684	2.885805	2.387931	0.010246	0.158	0.971054	0.316922	107.563814	10.426564	1.208208	7.053231	0.060966	2.256368	8.380141	0.0	9.563094	0.553922	2.24673	0.081152	0.010246	0.07152	0.198064	0.155233	4.245147	7.902352	23.845072	0.723346	0.597316	0.091142
Streptococcus anginosus group	0.015605706161137442	0.005025672985781991	0.0072184312796208525	0.029743559241706165	0.016153227488151657	0.012619966824644549	0.009809530805687207	0.0013878009478672986	0.03719315639810426	0.016093990521327015	0.03164474881516588	0.015447701421800948	0.006951781990521328	0.0	0.010241677725118484	0.05853590521327016	0.0020314454976303317	0.12633898578199054	0.00033619431279620853	0.03318092417061612	0.4105023791469196	0.014175829383886257	0.012586668246445498	0.0018769668246445498	0.029755383886255926	0.006549701421800947	0.9712181990521329	0.12215352132701422	0.040360336492891	1.0733639052132706	0.03860639336492891	0.06590415639810426	0.020584199052132702	5.783125227488154	0.024125412322274883	0.07648488151658767	0.03343847867298578	0.019519208530805687	0.004156781990521327	0.013746914691943127	0.0	0.03429145971563981	0.030517663507109008	0.5311213270142179	0.009043563981042654	0.04409045023696683	0.010749417061611375	0.0017964739336492892	0.17447078672985789	0.045108876777251165
Morganella phage vB_MmoM_MP1	2.7607195	0.34563611111111114	0.9124188333333334	0.6009663888888889	4.659723555555556	2.6438008888888884	2.2964842222222224	0.25725044444444445	0.7707446666666667	5.634322388888889	0.5137807222222222	5.674859388888889	6.201752611111111	1.2810548888888886	2.2670298888888887	4.656286444444444	0.4743584444444445	1.9396579999999999	0.25741122222222224	0.6735774999999999	0.4677557222222222	0.3338810555555556	1.4075094444444447	0.8539889444444444	4.4883136666666665	1.3490918888888888	1.0753421111111112	0.7924370555555557	7.986715611111112	3.3320292222222228	0.7186975555555556	1.9661696111111115	0.3378466111111111	2.496891888888889	2.0248868888888882	5.090654055555556	5.051337333333334	0.5629618333333333	1.263224388888889	2.0399705	0.42511472222222224	0.8429764444444443	0.09653177777777779	0.9485922777777778	0.6649340000000001	2.8524682777777777	3.1327985	0.5253510555555555	3.3919442777777777	0.7128914999999999
Streptococcus salivarius	3.8620397575757566	0.4191348787878786	0.13326241515151518	0.614512118181818	0.014050230303030304	0.8450342545454548	4.143617496969697	0.4060847060606061	1.6867343666666657	1.6105253424242423	0.05779806666666664	0.29988121818181795	0.2758993909090907	0.10308119090909086	2.235452493939394	0.8971827757575755	0.7306002727272725	0.024846148484848486	0.06819597272727268	0.043795024242424235	2.429609027272728	1.7597337484848474	2.78333245151515	0.14821276363636354	0.6541828878787879	0.15065106060606046	9.417694033333323	0.082482203030303	8.696038787878788	0.557634609090909	0.17833949696969711	0.015497169696969695	0.0260241	20.699099742424252	4.625345451515152	0.013640560606060606	2.5301144878787882	0.07968383333333329	0.4122701727272729	0.3452548515151516	0.04501340303030304	0.2024931727272727	0.18850986666666666	1.6575015878787878	0.19641266666666662	0.15884252121212117	0.17389769393939403	0.08497538484848484	46.177085303030296	0.26142045151515136
Geoalkalibacter subterraneus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.751109	0.0	0.0	0.0	0.0	0.0	0.0	0.295712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.776739	15.238541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.861015	0.0	0.0
Enterobacteria phage 933W sensu lato	0.0157015	3.940345916666667	0.32226425	0.0	0.3755790833333334	0.04297725	1.6156791666666666	36.58917708333333	0.23756841666666664	3.1345725833333327	0.6268253333333333	1.0528457500000001	1.0194526666666668	0.12398875	0.061157333333333334	2.209715083333333	75.50348383333333	0.53565425	0.0	0.03655208333333334	1.1510211666666665	0.20687716666666667	37.778424916666665	0.028744250000000002	39.304685166666665	0.6736729166666667	16.214243749999998	0.21706566666666668	2.1484732500000003	0.9444940000000001	0.05257141666666667	0.7744922500000001	0.03169566666666667	3.077933	0.009165166666666667	0.17116825	2.2756079999999996	0.1954235	1.08025825	0.9264645833333333	3.6062310833333338	0.14120691666666665	0.21784375	0.6959851666666667	0.04594575	30.69138608333333	0.31725583333333335	2.4346118333333333	4.5310750833333335	4.6676905
Streptococcus phage IPP51	0.0	0.0	0.0	0.0	0.0	0.0	0.03882	0.0	0.0	0.03882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03882	0.0	0.0	9.6345075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus phage IPP24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.383727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115407	0.0	0.0	0.0	0.0
White spot syndrome virus	0.0315185	0.027539	0.0	0.0	0.43357799999999996	0.029449	0.0313595	53.0451815	0.0	0.0	1.6869995000000002	0.0	0.0	0.0	0.0	0.031837	0.0	0.0	0.0	0.0313595	0.0270615	0.0	0.234002	0.031837	0.0	0.49989300000000003	1.8852915000000001	0.0	0.0	0.094874	0.0	0.0	0.0	0.0	0.0	0.5530725	0.0510985	0.39912	0.031837	0.0	0.0	0.362623	0.0	0.374085	0.0	314.1241615	0.029449	0.0	0.0227635	0.0
Streptococcus sp. A12	0.14127866666666666	0.13812133333333335	0.0	0.0	0.09718166666666667	0.0	0.09093	0.0	0.18926266666666666	0.0	0.0	0.24040399999999998	0.38872666666666666	0.0	0.0	0.0	0.09572399999999999	0.0	0.0	0.0	0.7963343333333333	0.0	0.04604066666666667	0.0	0.0	0.07826899999999999	0.0	0.0	0.08747700000000001	0.04604066666666667	0.0	0.0	0.0	0.8814376666666667	0.0	0.5220653333333333	0.13558933333333334	0.0	0.0	0.2915453333333333	0.0	0.28158533333333335	0.0	0.0	0.0	0.14322233333333334	0.192906	0.0	3.5754983333333334	0.0
Lactococcus phage Dub35A	0.0	0.1321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.871204	0.0	0.0	0.0	0.0	0.0	0.0
Baku virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.720348	0.0	0.0	0.0	0.0	0.0	3.130305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.585652	52.25623	0.285505	0.288433	1.137628	0.292826	0.292826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.095166
Staphylococcus virus SEP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Escherichia virus P1	0.01123014	4.079997379999999	0.06955684	0.00346001	0.15433709	0.11529793000000002	0.17863966	68.47105866000001	0.18342097	0.31940182	0.15583901999999997	0.3211437100000001	0.29401539	0.07852120000000001	0.02938415	2.7589951200000007	24.95331882	0.17513315999999995	0.005995999999999999	0.00763223	0.83524074	0.12040002	11.88205643	0.0473715	12.329557229999999	0.9598137800000002	3.0944885600000003	0.28219521000000003	0.8282463900000002	0.5376434200000002	0.015142	0.12706774999999998	0.00216482	0.9288863899999998	0.006607760000000001	0.08552892	1.89692799	0.06907148999999999	0.47847840000000014	0.35209549999999995	3.74328002	0.23116211999999997	0.14908384	0.24727547999999996	0.10973019	5.3992843100000005	0.2283377400000001	0.78255955	1.4469936300000001	2.90677404
Enterococcus phage phiFL4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.183445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides fragilis	1.2451437382645802	3.750161676386914	5.648588854907541	0.4926087354196301	0.4736725056899005	2.161861031294452	2.2220641344238965	286.8513377972971	1.2286385128022757	1.0407021963015652	51.03664765078241	1.1184259822190614	3.6556773869132306	2.2054390953058296	0.5460939587482214	0.60700733428165	0.7114370881934573	32.38729055476531	1.5591815384068282	9.598146376244655	0.8924121578947366	1.4558192994310106	1.1644719466571833	9.367744849217644	3.5997586706970157	2.1673133385490746	3.1280809075391183	1.3848364658605976	14.80795252347086	4.488739418918923	0.6553241187766718	16.720660488620226	1.5237585462304424	2.795580237553342	0.3517300561877668	0.3854686201991468	29.582533541963024	0.5417520675675676	1.6753691479374124	3.1000271116642932	1.7338213883357048	2.3662184352773807	2.7167743705547647	0.9688462105263145	12.999126986486496	0.024149024182076796	0.8498651201991462	4.520892819345658	0.5489228591749645	19.145202013513547
Salmonella phage ST64B	0.0	0.0	0.0	0.0	0.0	0.08547	0.0	14.9474305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1692045	0.0602565	0.0846025	0.3252965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1692045	0.0	0.0	0.0	0.0	0.044416	0.0	0.0	0.0	0.0	0.0	4.0038065	0.08547	0.0
Oxbow orthohantavirus	0.0	0.188213	0.0	0.0	0.379278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187262	0.0	0.186312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173955	0.0	16.889735	0.181559
Bacillus virus Bobb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.176244	0.0	0.0	0.0	0.0	0.353893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus phage vB_SscM-2	0.0	0.0	0.1688935	0.295352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.186582	0.0	2.780771	0.0	0.0	0.0	0.0	0.0	0.0	0.185359	0.0	0.0	0.0	0.017501	0.0	0.015337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018818
Streptococcus agalactiae	0.10289384615384616	0.21615015384615383	1.2004211538461538	0.23366046153846154	0.1691676153846154	0.07956600000000001	0.1042729230769231	0.41590307692307693	0.2618827692307692	7.937323076923078	0.07158992307692308	3.1242054615384616	0.6216562307692308	0.004271153846153846	0.06741576923076922	0.1391106923076923	0.14281230769230768	0.0860656153846154	0.03138715384615384	0.18061392307692306	0.12503707692307692	0.032991	0.47775469230769235	0.05295538461538462	0.4498743846153846	0.15651376923076923	0.06904376923076924	3.0270726923076925	2.5141924615384617	7.779846076923077	0.188967	0.04562715384615384	0.13179430769230768	0.2168249230769231	0.118345	0.2086700769230769	0.7133858461538461	0.05331730769230769	0.09000630769230769	0.0	0.015823307692307692	0.3208156153846154	0.027245538461538463	2.9387060769230766	0.41770969230769234	0.14630884615384615	0.126313	0.053005384615384614	0.1975957692307692	0.39201538461538454
Morganella phage IME1369_01	0.0	3.3092965	0.39036125	0.0	0.52006975	0.08595125	2.47120325	62.0835385	0.3616535	6.127411749999999	1.61691575	1.46723925	2.108536	0.11106175	0.17451975	3.442407	171.992514	0.40575925	0.0	0.0	2.15819625	0.18840374999999998	41.70548075	0.0	87.42509275	0.08682375	23.54386525	0.804062	2.46499575	1.8394395	0.24345525	0.519633	0.0	0.944946	9.08326975	12.919955999999999	1.43205725	0.36254549999999997	2.248176	1.991711	7.86518	0.25567175	0.26178	1.1047115	0.0863875	0.0	0.680153	1.24345625	12.824161499999999	4.5292205
Serratia phage BF	3.502718	1.33605	13.7128325	3.3805165	9.683299	5.4290585	0.1357775	0.0655125	6.8099105	3.721655	2.914063	11.7729105	2.073659	0.0	2.4938905	0.0	0.0	5.308893	2.1663275	0.0	14.3424985	3.1076055	2.593006	5.329601	2.9674135	0.066531	0.0	0.743721	0.0	0.0	1.697557	0.339104	0.2026475	16.8968045	1.526476	0.0	0.7953165	2.0139185	1.179227	1.9921935	4.910048	0.234555	2.315343	0.0678885	0.0	0.0678885	0.0	6.826205	0.337746	0.4718255
